"VideoID","video_hasText"
"sA0k1Vj2yFo",TRUE
"sABvPMf-_gc",FALSE
"sAGMAFhV6do",TRUE
"sAQqWqWBuPA",FALSE
"sA_7BGJ-ngo",TRUE
"sAbtT_cY6c8",TRUE
"sAqQKYf_MBc",TRUE
"sAvJwikyM9o",TRUE
"sAvW5w-0RJ0",TRUE
"sBArDvavAgI",TRUE
"sBK2CCr4z10",FALSE
"sBLG7cXvfsM",TRUE
"sBQa5vjWhZQ",FALSE
"sBk-v9x6t6c",FALSE
"sBr8HhLeYhs",FALSE
"sC2TNdMLkRk",TRUE
"sCKGqhELpSU",TRUE
"sCLbqBJ9ozE",TRUE
"sCM9NZBhboU",FALSE
"sCwOuxKGTME",TRUE
"sCxa4FOiBVg",TRUE
"sCyw7A3fNBc",TRUE
"sD3rGqlEtzc",FALSE
"sD9TgApDyb8",TRUE
"sDNeR8LN3LA",TRUE
"sDw6vddiShY",TRUE
"sEP-Vu7GzOQ",TRUE
"sEPlQOL84Dk",TRUE
"sEVBCA9nv-k",FALSE
"sEbr6jLp-6A",TRUE
"sEchhwTding",TRUE
"sErm7YkUa64",TRUE
"sErpw83sBPU",TRUE
"sEszXRdoLkU",TRUE
"sEzPSEEi1aQ",TRUE
"sF-eT61EO6E",FALSE
"sFGER6Iqb8k",TRUE
"sFHM_ENKVnI",TRUE
"sFMhBclh8Ro",TRUE
"sFXPdWZ_kUk",TRUE
"sFZDsp36s64",TRUE
"sFcQZDeFEkQ",FALSE
"sFlJq_Oe1XU",TRUE
"sG24J8iOtP4",TRUE
"sG7G7po0nig",TRUE
"sGJ-gRz1BpA",TRUE
"sGPPptN69uY",TRUE
"sGUv0_H_ZtU",TRUE
"sGbk-nCASzQ",TRUE
"sGcG7WZLabI",FALSE
"sGfRGjGfbnM",FALSE
"sGpLn5wxFsM",FALSE
"sGvwpuiMHKg",TRUE
"sGykLmMTtQE",TRUE
"sH1GP9IrhPo",TRUE
"sH58QsBwClk",TRUE
"sH7PLo0cggM",FALSE
"sHDFxFMs-pQ",TRUE
"sHPz356RWA8",TRUE
"sHYLqAKgrS8",TRUE
"sHZW1QPnrrM",TRUE
"sHiWB-38hWI",TRUE
"sHpWyASY5r0",TRUE
"sI-cBumWb2s",FALSE
"sI5VdeTTVrQ",TRUE
"sI7ucItoPQo",TRUE
"sIDd3SjoBnY",TRUE
"sIQmbeFGlcE",TRUE
"sITFaDijIdU",TRUE
"sIV6NkkspXk",TRUE
"sIVt1p7DcHI",TRUE
"sIZCzp3avYA",TRUE
"sIZgSOav5xk",TRUE
"sJ6BH9u1rKM",FALSE
"sJ9v1SeAeUE",TRUE
"sJEKmuWWTI0",TRUE
"sJK38rimsns",TRUE
"sJdVVJQuHsw",TRUE
"sJduXOUWdxc",TRUE
"sJxsm2aFqiE",TRUE
"sKrMvTDNeT8",FALSE
"sKy-yOL7xmQ",TRUE
"sKy2NVuU8-M",FALSE
"sLDqZlEmMUs",FALSE
"sLTJhMKC0n4",FALSE
"sLYlqztVcqE",TRUE
"sM7bl1NlTh0",TRUE
"sMBEXawI2T0",FALSE
"sMG6aWnpn3g",FALSE
"sMNfl-DfCQI",FALSE
"sMRKj65kNVI",TRUE
"sMVNennWPqs",FALSE
"sM_W4effyKs",FALSE
"sMnACGV9xVg",FALSE
"sMqLUStkfGo",FALSE
"sMyAS1O5hmk",TRUE
"sN9H71C2Y9Y",FALSE
"sNAPPKWOdfU",TRUE
"sNNaK_pEy1w",TRUE
"sNZj5QNiYXM",FALSE
"sNb7gmC3JWw",TRUE
"sNcaUBPFe9Q",FALSE
"sNcvnm87fAM",FALSE
"sNgRijGv7kk",FALSE
"sNiLqgnVbVQ",FALSE
"sNqr1KW9FEM",TRUE
"sNt5anRLCGg",TRUE
"sNvw398N0FA",FALSE
"sNxgi6AsV98",TRUE
"sO0U1ezJk1s",FALSE
"sO2eEXm7Ujw",TRUE
"sO60Vn-vJ84",FALSE
"sO8mzizzicw",TRUE
"sOF5_UHBeAc",TRUE
"sOFQc5F1a3c",FALSE
"sOHQRIAMzUs",FALSE
"sOKFyNvbBK8",FALSE
"sOcCHFWjmjU",TRUE
"sOcvBf_sU3o",TRUE
"sOdRf2yR28U",FALSE
"sOmaKqYYZm8",FALSE
"sOxZexswmPI",FALSE
"sOzUE3CvZyw",FALSE
"sP63b46fMYc",TRUE
"sP7hDAdmwoQ",TRUE
"sPIP3OPmaCQ",FALSE
"sPOvKy3j2Ak",TRUE
"sPPlRxnTQTg",FALSE
"sPR5uHsldTk",TRUE
"sPd1cQEwY_Y",TRUE
"sPhdpyCRCfw",TRUE
"sPpqamdlKnI",FALSE
"sPsQJ2DeYmo",TRUE
"sPy3W5CzN8E",FALSE
"sQQ3Pl_1LeQ",FALSE
"sQRDUQwaAzg",FALSE
"sQRXv_pDJE4",TRUE
"sQhSAiFoZyE",TRUE
"sR-wfKWEbNo",TRUE
"sR4e0TCJ5bo",TRUE
"sR5KXBcamXg",FALSE
"sRDHIjIw5yI",FALSE
"sRUQouefQZM",FALSE
"sRpzqwLv-G0",FALSE
"sSCYiYvqqeA",FALSE
"sSKPQ84OXTE",FALSE
"sShkH6_ZK6E",TRUE
"sSiVCAgOhoA",FALSE
"sSkfGBAsuK4",TRUE
"sSp2J4AjlLk",FALSE
"sSpL_AOFznU",TRUE
"sSw2fk4m-wY",TRUE
"sSxHMUMKqtc",FALSE
"sSzUfBrP3uM",FALSE
"sTDOVSGHFx0",TRUE
"sTGOKFT0kPM",FALSE
"sTUg7TZJN8w",FALSE
"sTYNtMJJhD4",FALSE
"sTZn4zZfG2Q",FALSE
"sT_W0KbQTaM",FALSE
"sTemS74FDac",TRUE
"sTrCSn1GanM",TRUE
"sTucOawIEC8",TRUE
"sU0xPEhpJk0",TRUE
"sU15gIbk1D4",FALSE
"sU6my7aqwHc",FALSE
"sUDSnAVu1Gw",TRUE
"sUE1amhe6dE",FALSE
"sULdTBNK4a8",FALSE
"sUYuyebZcf4",TRUE
"sUZkAxQtIo4",FALSE
"sUftYdI7Cs4",FALSE
"sUoOLXxQKUU",FALSE
"sUrFbRDq4ts",TRUE
"sV1YVpMfqig",TRUE
"sV6xI8c5AyM",FALSE
"sVLM-jg1xoE",TRUE
"sVOM8zYzeNU",FALSE
"sVPhFGyFI1Q",FALSE
"sVTCeqsQlqI",FALSE
"sVnTguHtOOE",TRUE
"sW-najse6Mk",TRUE
"sW6g_e0DoOM",FALSE
"sW9DsckgXyY",FALSE
"sWPF4C61qbo",TRUE
"sWU10G1Obp4",TRUE
"sWvkjGPziKQ",FALSE
"sX0-hc8oOSY",TRUE
"sX3n5tUfcUw",TRUE
"sXAPGdOfn4g",FALSE
"sXKchMwktvM",TRUE
"sXkx9-tO4RE",TRUE
"sXnjGge1GK0",TRUE
"sXnn0xiFuJg",TRUE
"sYVrFR5qLPU",FALSE
"sYdqgUZ1w2s",TRUE
"sYwIHJZQ7hI",FALSE
"sZIFl6oKqhg",FALSE
"sZY2c1vUyX0",FALSE
"sZYlNIFf1kA",FALSE
"sZmSXcAvcAg",FALSE
"s_DLUVPjR5I",TRUE
"s_JtxzVd8xQ",TRUE
"s_PFhpQyQ7s",FALSE
"s_ZCO3VnaCk",TRUE
"s_rsElyN0HI",TRUE
"saIuVBTAPvg",FALSE
"saUz4il0dTI",FALSE
"saZOPvvI0v4",FALSE
"sabicyPTFYg",FALSE
"sasS9IJJPeg",FALSE
"sb0rQgSx2co",TRUE
"sbyd5I3G1h4",FALSE
"sc3oEsxV6yQ",FALSE
"scENFNthrY4",FALSE
"scENdaO7jLA",FALSE
"scEb0r0b2Q0",TRUE
"scFPhMDOkts",TRUE
"scG4V7vbOPs",TRUE
"scQ8wjQOMa0",TRUE
"scTv8oXwODA",FALSE
"scpoy3Oat5E",TRUE
"sd1Wm6s5jdA",TRUE
"sd2UIlNetn8",TRUE
"sd3Ton4esbs",FALSE
"sdGXqCvLi_I",TRUE
"sdINcoNEVeU",FALSE
"sdXR-vUW9AI",TRUE
"sdYXatE2chg",FALSE
"sdZYzd9oX_M",TRUE
"sdty5c1I3Uw",FALSE
"sdyerWoj3k4",TRUE
"se4VUtcwRpg",TRUE
"seLuUwv9QCY",TRUE
"seoMQrP6RYE",FALSE
"sf5AZtAgXEQ",FALSE
"sfesjeYC7es",FALSE
"sfrs3zDAYmY",TRUE
"sgC7z6SHoCY",FALSE
"sgcGh43eK9M",FALSE
"sh3bjbdPFi0",FALSE
"shWrEZHGpE8",TRUE
"shY4QxD-6j0",TRUE
"shk-iaVX4HQ",FALSE
"shy48kHVBW0",TRUE
"si2iJMo2F6M",FALSE
"si4QpK1WY0U",TRUE
"siOdwQqzk9Y",FALSE
"siUQ4LxoJho",TRUE
"si_B-QxTmQg",TRUE
"sibZeXruIG8",TRUE
"sihzu-Ag-Kk",TRUE
"sipHnCwlNx0",TRUE
"sj43RNyeJgA",TRUE
"sjFJ0LMPSnk",TRUE
"sjV8HtBRI40",TRUE
"sjZJ1y0SDJk",FALSE
"sj_BbwjUnZw",TRUE
"sjaLed990v8",FALSE
"sjbSOFkIkcQ",FALSE
"sjlPFg3GvuQ",TRUE
"sjo_8ziAxm0",FALSE
"skDaBe8tNQo",FALSE
"skPR83wX5Wo",TRUE
"skSDFdMn9Wc",FALSE
"skT41c4qN7k",TRUE
"skVVQdBqPhE",FALSE
"skWajG6GHCM",TRUE
"skkEI9-cgRI",TRUE
"skmo4jlE0I0",TRUE
"skzThaJNFvo",TRUE
"slCq3JtcRHU",TRUE
"slOxPxu6XZI",TRUE
"slYFTL-buWM",TRUE
"slk2vNRP5Y8",TRUE
"slmokZdMM4g",TRUE
"smFZNCSr-Ys",FALSE
"smJ5yx2ev1Y",TRUE
"smSoM7Nft-E",TRUE
"smU8UjaIsDc",TRUE
"smiHrie9Cgw",TRUE
"smnltfryrjU",TRUE
"smy_ti6Eh4E",TRUE
"snJA9mRNyIM",TRUE
"snO9uu7_zCw",FALSE
"snfMpg7Bh7E",TRUE
"snff8JGBuw0",TRUE
"snkq1Waqfe8",TRUE
"snsCQDOqjEg",TRUE
"snsY7NogxVw",TRUE
"snyySuoepdg",TRUE
"so0sqIMjAP4",TRUE
"soE_sqa_6zw",TRUE
"soJlLSjQtbA",FALSE
"soVJPhCpcQc",TRUE
"soke95rNeDs",FALSE
"sp1cEFRKE-M",TRUE
"sp40vmEqePM",TRUE
"spCkv7RLhHY",FALSE
"spE3p8bdPvc",FALSE
"spSBfE3k3gE",TRUE
"spSQ8OMCwZE",TRUE
"spUNZJ34HyA",FALSE
"spgpNeP6P6k",FALSE
"spmch-TLrlk",FALSE
"sqCDdMLQ_fg",FALSE
"sqCNOwEYnGw",TRUE
"sqK76ogMnwM",FALSE
"sqO_WGHC4G0",FALSE
"sqSDvf_SoLs",TRUE
"sqbrlzFRdPA",FALSE
"sqeL9iPP9Ak",FALSE
"sqnAK_N3y_g",TRUE
"sqwNrjjFV_s",TRUE
"sr2qaemBy7o",FALSE
"srMUs9e9LS0",TRUE
"srhTLPObZjg",FALSE
"srs3HFQ87tw",FALSE
"ss2Xt5ywN3Q",TRUE
"ss7DDzk6dBU",TRUE
"ssIOQDjYLxY",FALSE
"sse-2Fg7mgE",TRUE
"ssn9zMP8QaU",FALSE
"st5sNz7Theo",TRUE
"stFZaibNMAo",FALSE
"stJJnSudIto",TRUE
"st_6W2LEC0A",FALSE
"stzcqoeGq7A",FALSE
"suAIkILO0Xg",TRUE
"sv0GLqNkjGk",FALSE
"svBHD-9SxJw",FALSE
"svJDgFYDyXA",TRUE
"svgaqsEhaW4",FALSE
"svqCbL3Ugkw",TRUE
"svzOktd41Z0",FALSE
"sw-JyLwvaSY",TRUE
"sw02MFZRe2E",FALSE
"sw4o15o9cpY",TRUE
"swSVtk3ApjQ",FALSE
"swVQz-8c_-g",FALSE
"swiUgJg7NDM",FALSE
"sx5YqfhBN2U",TRUE
"sxIe2fMbyLw",TRUE
"sxY53pKBU4I",FALSE
"sxdnTMuvmuA",TRUE
"sxrElI0dZe8",TRUE
"sxvpHkTuTHk",FALSE
"sy-jfbBCxQQ",FALSE
"sy0WegXFbWI",FALSE
"sy3Op-iihRE",FALSE
"syTTQ2v5pGY",TRUE
"syUiuU_xl48",TRUE
"syhMcppoQT4",FALSE
"synMeMS-gGo",FALSE
"sz5AAxDonCU",FALSE
"szV6IAdi1Uk",TRUE
"sze98AhxT2Q",TRUE
"sznBkp1THgI",TRUE
"szxx39thO0I",FALSE
"t-Aapf5gWWA",TRUE
"t-Eo7wm3c_s",TRUE
"t-GU_l1wvqY",TRUE
"t-Sr6AX4B5g",FALSE
"t-ZRvBPWOtA",TRUE
"t-tr_EsA5o8",TRUE
"t-zpBWWk9P4",TRUE
"t01XBM-sLD4",TRUE
"t0IrUBO75GA",FALSE
"t0bn8HAEK4E",TRUE
"t0mWnUkupL8",FALSE
"t0xnC3n2d4E",FALSE
"t15N0iAcXGg",TRUE
"t1HrpYuAttw",TRUE
"t1KlF2QuGf8",FALSE
"t1NE4GjQgak",TRUE
"t1b-gEK3Y2o",FALSE
"t1h7whOzIcw",FALSE
"t1lTyhFT-WI",FALSE
"t2-GtFueaQs",FALSE
"t21I9D0TzLA",FALSE
"t26wISYP8xA",TRUE
"t2nJOTpoU6Q",TRUE
"t2sUEf1yE5g",TRUE
"t30IBdQIZhk",TRUE
"t33ZYPwAAm4",FALSE
"t3EbnDi19Z4",FALSE
"t3QtVS6YhpM",TRUE
"t3THvUfyM7I",FALSE
"t44c3l7vr7k",TRUE
"t4AXBOZFIyU",TRUE
"t4CyCo1-CDQ",TRUE
"t4QH9H6mkZg",TRUE
"t4VkI8mZ0QA",TRUE
"t4YXxsEsHdE",TRUE
"t4b1NEq81Ro",TRUE
"t4mht8izhFE",FALSE
"t5J8GLvR2MI",TRUE
"t5KFwjjhgwk",FALSE
"t5MAWeBGhCk",TRUE
"t5ah4GbK3yk",FALSE
"t5g2ATDMHL8",TRUE
"t5mMlenDkVM",TRUE
"t5z9jZaVOjA",TRUE
"t6-g2DdIveI",TRUE
"t68WNiQiyK0",TRUE
"t6BKkojXl2k",TRUE
"t6JG7RDFnQc",FALSE
"t6QynuS02iA",TRUE
"t6oQA-owpbs",FALSE
"t6wFGqnL8Co",FALSE
"t7Qy4pF4Kew",FALSE
"t7RhAK2wghk",FALSE
"t7anI0IQya8",TRUE
"t7cEhjstwhY",FALSE
"t7olL-_Hxt8",TRUE
"t7pk1-fNINM",TRUE
"t7xXSYbP978",TRUE
"t80pKrjPcaU",FALSE
"t877KzKyiBQ",FALSE
"t8Atd7xFD1c",FALSE
"t8LPKCbXJ-o",FALSE
"t8PhSFYcn1U",TRUE
"t8cJQixyAPE",TRUE
"t92NhyJC2Xw",FALSE
"t95y-ijLBMY",TRUE
"t9JxGGpBpXo",TRUE
"t9LSzR5eWgw",FALSE
"t9RlUrIJVFM",TRUE
"t9a--EhSXd8",TRUE
"t9bsGKD3u18",TRUE
"t9elvnUWNZE",FALSE
"t9itC_IgngI",TRUE
"t9l9BeuIWow",FALSE
"t9rsjduJt80",TRUE
"t9xnI84SFIM",TRUE
"tAE0TuYkyH4",FALSE
"tB2zpH1f_vM",FALSE
"tB7p6-5rUJ8",FALSE
"tBA32ZNe9-I",TRUE
"tBAIqOyQqss",FALSE
"tBHAdliRRTA",TRUE
"tBW2WnlRcMQ",FALSE
"tBd1D0wFcuU",TRUE
"tBpJXboiSPU",TRUE
"tBvVHR-G5rY",TRUE
"tByV5JrEaKQ",TRUE
"tCQNkPtFEk8",TRUE
"tC_UEz2dpFI",TRUE
"tCcRhmVOxGA",FALSE
"tCg0aab3HNw",TRUE
"tCmcATymh9Y",FALSE
"tD4GrOPhy38",FALSE
"tDBZ5HW75RM",TRUE
"tDZ074SezLw",TRUE
"tDdM-eYbrDk",FALSE
"tDeQ8PEBF10",TRUE
"tDnDSuen0fk",TRUE
"tECOCfGWdOc",TRUE
"tEDEWY-9H5Y",TRUE
"tEJfWTR-cLk",FALSE
"tEML44JHzZ8",TRUE
"tEP46byaIjo",TRUE
"tEYMqeg2HCY",FALSE
"tEYToCynFps",TRUE
"tElzCo5e4ms",TRUE
"tEufiKmUG-g",TRUE
"tExZG26Jf2M",TRUE
"tF-QrOMoyrc",FALSE
"tF3CVsyMiPY",TRUE
"tFUrruPDeWY",TRUE
"tFkvAbEo130",TRUE
"tFquO_zg4eE",TRUE
"tG9QA3UBx4U",TRUE
"tGEZ_PYLdX4",TRUE
"tGEsjcRW-Hc",TRUE
"tGHLokKVcIc",TRUE
"tGMdmpiXFhw",FALSE
"tGXsFmG2gDA",FALSE
"tG_z0QV53wU",TRUE
"tGe5XypP4vk",FALSE
"tGjbZvEQJBo",TRUE
"tGvKM-5vXkU",TRUE
"tH-UnMyJdkE",TRUE
"tHA_nAYCwps",FALSE
"tHkX6iaPAic",FALSE
"tHmOJN5IZak",TRUE
"tHwL0RjFaXw",FALSE
"tIVjnwuqdr8",TRUE
"tIWPZOEyDDw",FALSE
"tIhSCSIs4eo",TRUE
"tIljdnaQ8Nk",TRUE
"tIoYG6mNKyU",TRUE
"tIy9a03CJV4",FALSE
"tJIU2hHvc2I",TRUE
"tJRhAyUzmCs",TRUE
"tJSD49W5oTI",FALSE
"tJSG9csoYOY",TRUE
"tJU5aYvAg-Q",TRUE
"tJiRQ_ZwPQ8",TRUE
"tJotieivfrc",TRUE
"tK4RshmZKec",TRUE
"tK4t24DfO-0",TRUE
"tK7tsVrRI5o",TRUE
"tKHEeEUsKQg",TRUE
"tKM13XLttwk",FALSE
"tKMb_QUJaWg",TRUE
"tKQ9CGlHWX4",FALSE
"tKU0sVhJ6fs",TRUE
"tL1jSPXRvrg",FALSE
"tLEG4d3CiEs",TRUE
"tLEXBIcgbsg",TRUE
"tLNPRznd2Kk",FALSE
"tLNazFsUAh4",TRUE
"tLP2moBGnUI",TRUE
"tL_SlaUOfxE",TRUE
"tLe63ayauIo",TRUE
"tLeuWVJpSZA",TRUE
"tM3rjhUK2UM",TRUE
"tMCl3Tpfnwo",TRUE
"tMOgTMk_4qI",FALSE
"tMbVxUdz7q8",TRUE
"tMdwChWPLyk",TRUE
"tMoBmroxNZ0",TRUE
"tMrJvpZtxTQ",FALSE
"tN00bQnrSm4",TRUE
"tNbsccx20Fk",TRUE
"tNgVgCxPoks",TRUE
"tNiRbzOBs-w",FALSE
"tNpv4c-JRYo",TRUE
"tNswe9IlEXc",TRUE
"tNt9CFkeWtg",TRUE
"tNtDrXqTDfE",FALSE
"tNxYLwqXYsA",TRUE
"tO5pcXYkE4o",TRUE
"tO7vS1E39-c",TRUE
"tOCfZGn8ecE",FALSE
"tOZMirAnqd0",TRUE
"tOeKT8UdwNg",TRUE
"tOk6ekqXvP0",FALSE
"tP6XYozog50",TRUE
"tPGLtkWlMYw",TRUE
"tPRfvu-4mNk",TRUE
"tPT0-Rc5cxI",TRUE
"tPikEmYV0Go",FALSE
"tPjUkLjMQNo",TRUE
"tPqWDd3ivUk",FALSE
"tPqhl6eZtK8",TRUE
"tPs11ukEmIk",FALSE
"tPsPoTl4j1A",TRUE
"tPzpocpUv20",TRUE
"tQ1bt6HjgBI",TRUE
"tQ1xWe3BxIQ",FALSE
"tQ4hFhKtyv8",FALSE
"tQ6Z7bj4y44",TRUE
"tQDBmniQ0VI",TRUE
"tQJzkOPZHYY",FALSE
"tQMdmyOrNzI",TRUE
"tQRZLGj3pjE",TRUE
"tQS839b91sk",TRUE
"tQanhLc9pwU",TRUE
"tQh3ul6LSLg",TRUE
"tQyhLNFf2ms",TRUE
"tR-oPz2bmBM",TRUE
"tR2u1w_aFh4",TRUE
"tRCnicmSfsU",TRUE
"tRGnBY4LZkU",FALSE
"tRMNCaNyswQ",FALSE
"tRMQKQhoUh0",TRUE
"tRMY4etR1QI",FALSE
"tRMj-kX69Ks",FALSE
"tRaBfRsc4As",TRUE
"tSJpDl9tjWA",FALSE
"tSRq8o4RLck",TRUE
"tS__AALqCL8",FALSE
"tSeKsB1_Eg4",TRUE
"tSgC276ImP0",TRUE
"tSm1397o7vg",TRUE
"tSof91Iju5o",FALSE
"tSows66SkkQ",FALSE
"tSpw0FPnu9M",TRUE
"tSz4uMc-PQs",TRUE
"tT55VbIR3S4",TRUE
"tT5LWXJj9Hk",FALSE
"tT5Z3TKgymg",TRUE
"tTAWTSztYBI",FALSE
"tTM4rpVWgdI",TRUE
"tTXanCsvtNc",TRUE
"tTayofWCRF4",TRUE
"tTeR7TZnh4c",FALSE
"tTgoOHO4B9s",TRUE
"tTo5kMP6FCo",TRUE
"tTrQjqWsj-s",TRUE
"tTy_P_Wm8wU",TRUE
"tU2fHAMcci4",TRUE
"tU4-Nrr2fuU",FALSE
"tU5ZTE54kl4",TRUE
"tUESifF2foY",FALSE
"tUEVpcIprWI",TRUE
"tUJQhHA1O1M",TRUE
"tURfK-6hBDM",TRUE
"tUSKyvg8gjA",TRUE
"tUdZgvdTIZg",FALSE
"tUpPkCXtpkk",TRUE
"tUyI6GhsTkc",TRUE
"tVDe2GAcRnU",TRUE
"tVVCSpkrtQ8",TRUE
"tVW6DkX4pbI",TRUE
"tVWPwkyArDY",TRUE
"tVZLGRpo5Jg",TRUE
"tVkYl397Z3Q",TRUE
"tVolw-f7KWY",TRUE
"tVxBEDLYXiA",FALSE
"tVzkzw1Rg1U",TRUE
"tW--TI9g1pU",TRUE
"tWFOfe66ZrE",TRUE
"tWPO3WsK1Sc",FALSE
"tWajmXvgILE",TRUE
"tWdXxjxWDMk",TRUE
"tWppJonjgM4",FALSE
"tX0BmvWh8UA",TRUE
"tXAJ3-Arsms",TRUE
"tXCO2XkBKCM",FALSE
"tXGGnqxtYH0",TRUE
"tXGaRscJ3Mc",TRUE
"tXWth9Y5Tk0",FALSE
"tXa7yLRPdA8",FALSE
"tXc8mPQqAH4",TRUE
"tXiIXI_Q65A",TRUE
"tYC4mbs8x3k",FALSE
"tYdzyYOMaps",TRUE
"tYqyzZ3IuH4",FALSE
"tZDhmwvLBy0",FALSE
"tZKo8a4gvEg",FALSE
"tZOI8qCzHwM",FALSE
"tZRi4d3dCac",FALSE
"tZmJ1357FYc",FALSE
"tZzULWXwgFw",TRUE
"t_2DIbeDwlk",TRUE
"t_CuFjj18P4",TRUE
"t_G7RYewOTY",FALSE
"t_Oi-KhIkM4",TRUE
"t_OrG4P_Ibc",TRUE
"t_PNRhi7GUI",TRUE
"t_QzTPUz5Mw",FALSE
"t_XVh2cxdKQ",TRUE
"ta2xuSAUaTo",FALSE
"ta3P9aYJ30c",TRUE
"ta7RLxBOctM",TRUE
"taHjeXHfycM",TRUE
"taZOR0-e8kw",FALSE
"ta_Ct-sHJ3s",FALSE
"tagOPd4Qi1k",TRUE
"tapjO4221Ug",FALSE
"taqFv_2n0yU",TRUE
"tayRHA6C2L8",TRUE
"tb8XaHW5w8M",TRUE
"tbZiqAd5l7s",TRUE
"tbnHJIOiRuk",TRUE
"tc39YRgPpUQ",FALSE
"tc5x08WeV_Y",TRUE
"tcEIXK1SCns",TRUE
"tcJ17G-9w3g",FALSE
"tcNH30vFuRE",TRUE
"tcTJk53n_CU",TRUE
"tcV_74jDAsA",TRUE
"tcWyt9i4css",TRUE
"tcmOqaZe5Xs",TRUE
"tct657buZFE",TRUE
"tcyYekTOqLc",TRUE
"td6xr0JKBJA",TRUE
"tdBTAqtjvvw",TRUE
"tdHL7Ss1Fjk",FALSE
"tdLFGdxRV5k",TRUE
"tdLFJ_ruU7Q",TRUE
"tdVUnOalvVA",FALSE
"tdVg0jpeuDs",TRUE
"tdtLpwFMrEo",FALSE
"tdyNl8KTdTo",TRUE
"te2ltDTbjfo",TRUE
"te74rATxTX0",FALSE
"teURui4b5ns",TRUE
"teXd9Tg_Yo4",TRUE
"teZn0HXOib4",FALSE
"tejExBgX9zI",TRUE
"tet9y_bp3hg",FALSE
"tf6q1qJocwY",TRUE
"tfDuSMsGe4I",FALSE
"tfT5jaqZVxo",TRUE
"tfcJujW2xKo",TRUE
"tfg6T-hMq2M",TRUE
"tflsxJq1iSA",TRUE
"tfxWUGVZpNk",FALSE
"tg-wG0rgnwI",FALSE
"tg1NVuXpFLY",FALSE
"tgIx8WHM4Ug",FALSE
"tgWoPloRrpE",FALSE
"tgXDh5eq3e0",TRUE
"tgYb8tl6Juc",FALSE
"tgglTSUOepM",TRUE
"th37_ngp93k",FALSE
"th7fQYqRQV8",TRUE
"thAvI2xurPg",FALSE
"thMfsLK1lCU",TRUE
"th_tK3Z-WyU",FALSE
"thnnquemV-0",TRUE
"tiA3gs1_TsE",TRUE
"tiGaEaev4hY",TRUE
"tiPtGQDI0UE",TRUE
"tiqD4n5PdrA",FALSE
"tj06eCPFNyM",FALSE
"tj1nsoHLPwg",FALSE
"tjGTk_4xQjE",TRUE
"tjNkB65fwA8",FALSE
"tjWD2zl8hMY",TRUE
"tjXEi3_cwQo",TRUE
"tjeD9lNgZ-g",TRUE
"tjhAAtFxSZs",FALSE
"tjnpnHYZMdk",FALSE
"tjxdzQ_1zB4",TRUE
"tk6FeGE16Yo",FALSE
"tkA15q8phgE",TRUE
"tkK-491s4As",FALSE
"tkRNunHcM8I",FALSE
"tkT2vhVJLEg",TRUE
"tkT9IddVnpQ",FALSE
"tkUD00Un-70",FALSE
"tkbLmcQMTIg",TRUE
"tkmpZ4U8KGo",FALSE
"tkspEWko6Ug",TRUE
"tl3DahYa6JE",TRUE
"tlToVXSAV_Q",FALSE
"tlaiUcZvnFg",FALSE
"tlhqobJJ5sc",FALSE
"tloEuwIhxG8",FALSE
"tlod7pDK50w",TRUE
"tlr6t8cNR9U",FALSE
"tm0fboNN1Gg",FALSE
"tm7wS2JfAOs",FALSE
"tm9TZ39oVnM",TRUE
"tmEp39TFf30",FALSE
"tmIQiSPYyrc",TRUE
"tmajiXqDY0M",TRUE
"tmbXtftF3eI",FALSE
"tmqlbypu6Wo",FALSE
"tnKY_Q9gjls",TRUE
"tn_q_qP7IHA",TRUE
"tncSGeFRPKY",FALSE
"to3Q1lRC9ZI",TRUE
"to5J4X7L_50",TRUE
"toARp7Pok1g",TRUE
"tocbPy132bk",FALSE
"tof5kol8kNg",TRUE
"tosO4rbxRYE",TRUE
"tpGK1pBCX4E",FALSE
"tpn1LNIABfE",TRUE
"tpwhRiTN0Es",FALSE
"tqGidkATr1I",TRUE
"tqVw1iUmEPo",TRUE
"tqe4kk8yfO4",FALSE
"tqfhonadx70",FALSE
"tqg7XMXjN18",FALSE
"tqx0cawrB1A",TRUE
"tqxVpwzOvwM",FALSE
"trNLXz5iBaU",TRUE
"trQkXJH2NQo",TRUE
"trYRpz4keHE",TRUE
"trgS1Vu56d8",TRUE
"trhTV7wRk9g",TRUE
"trlkqFob4Og",TRUE
"trxyhpaJegk",FALSE
"ts5ge8vMARY",FALSE
"ts6FacOTTSU",TRUE
"ts8o2A1L_14",FALSE
"tsBpspHsbew",FALSE
"tsObGtap9Lo",TRUE
"tsQuBBXYHVM",TRUE
"tsR6gUDMqrk",TRUE
"tscndMdX8eo",FALSE
"tsj61Y2HoG0",TRUE
"tszW5IC1avA",FALSE
"tt7AUvZyR7o",TRUE
"ttAg15x5Iyw",TRUE
"ttCMSS1PNuM",TRUE
"ttJHJ--TcYc",FALSE
"ttO6VI5gbiI",TRUE
"ttTGxHAibXo",TRUE
"tta7dqM8j3A",FALSE
"ttiEIkibMy0",TRUE
"tto1f79idYw",FALSE
"ttylr8JE5to",TRUE
"tu-YdQ38udc",TRUE
"tuF_I10sW-c",FALSE
"tuO91_2__48",FALSE
"tuTBR3xnRCU",FALSE
"tuUhT9c3aI0",TRUE
"tubo1bjFNdY",TRUE
"tumt2rg_BwI",TRUE
"tunr7ly4Om8",FALSE
